0,freq,rel_freq
nigel,1478777,0.00047091410357107057
erred,1478254,0.00047074755508122543
waxed,1477097,0.000470379110334092
magma,1475700,0.00046993423798167595
sling,1473667,0.0004692868324752609
scoop,1471588,0.0004686247783444999
euler,1471561,0.00046861618023890566
astor,1471055,0.0004684550453711014
slash,1468623,0.0004676805789709039
litre,1467833,0.00046742900477018186
sedan,1466105,0.0004668787260121468
bryce,1465794,0.0004667796885736347
ethan,1464953,0.0004665118735067901
humus,1464942,0.0004665083705748813
fecal,1464523,0.00046637494071399203
yarns,1461550,0.00046542819375355323
meiji,1461171,0.0004653075018268777
carve,1459317,0.00046471709857606925
byrne,1458182,0.0004643556596927534
trump,1457643,0.0004641840160292228
forme,1455513,0.0004635057210323393
hertz,1455086,0.0004633697435846073
sable,1454787,0.0004632745275263593
lathe,1452800,0.00046264177064429005
bulge,1452261,0.00046247012698075944
wager,1452071,0.000462409621793244
liang,1451334,0.0004621749253553552
racks,1447760,0.00046103679093335446
alain,1446718,0.00046070496774708563
indra,1446609,0.0004606702568763531
slavs,1445907,0.00046044670613090135
greco,1442176,0.00045925857531711154
bison,1438624,0.00045812744675892837
chunk,1437558,0.0004577879808121313
torts,1436737,0.00045752653471239354
ovens,1436396,0.00045741794382322113
megan,1435419,0.0004571068197800497
decor,1435051,0.00045698963078528293
pluto,1434595,0.0004568444183352459
bronx,1434133,0.0004566972951950768
slung,1433654,0.0004565447584328669
theta,1431653,0.0004559075432738228
ardor,1429146,0.0004551091932469745
doped,1428177,0.0004548006167906458
hoard,1427072,0.00045444873135799027
modus,1426630,0.00045430797718492807
causa,1426209,0.0004541739104273281
sofia,1424376,0.0004535901945919819
agric,1423700,0.0004533749235037691
sloop,1423463,0.0004532994512435525
cadiz,1423017,0.00045315742327706887
lured,1422877,0.0004531128405073207
slump,1422663,0.000453044692559277
shiva,1419141,0.0004519231174517541
delia,1418341,0.0004516683587674787
amine,1418178,0.0004516164516855575
wurde,1417870,0.00045151836959211146
luigi,1415700,0.00045082733666101417
claus,1412406,0.00044977836777850987
mafia,1412328,0.000449753528806793
moons,1411165,0.00044938317336952753
brill,1409267,0.0004487787583910839
norse,1406483,0.0004478921981698052
rajah,1406391,0.0004478629009211135
nolan,1404682,0.00044731867268183
wield,1403645,0.0004469884417373379
tease,1403497,0.00044694131138074694
grids,1402643,0.0004466693564852829
zaire,1401930,0.0004464423028079223
rosie,1398802,0.00044544619635240515
usury,1397394,0.0004449978210680803
femme,1397259,0.0004449548305401088
clump,1397039,0.00044488477190193304
squat,1394274,0.00044400426219940586
toute,1393648,0.00044380491352896033
leben,1392449,0.0004434230939509024
summa,1385285,0.0004411417299332154
xxxvi,1383475,0.0004405653384100421
fates,1383210,0.0004404809495958759
ariel,1383183,0.00044047235149028156
smyth,1382882,0.0004403764985353229
buggy,1382639,0.0004402991155849742
gauss,1382546,0.0004402694998879272
sulla,1381751,0.00044001633344542844
grimm,1381474,0.000439928123250998
kuala,1380912,0.0004397491552752945
judea,1379490,0.00043929632171399484
darcy,1379274,0.00043922753686924046
sleek,1378210,0.00043888870781915405
dower,1377670,0.0004387167457072681
lewin,1377411,0.0004386342675832339
sever,1376818,0.0004384454277085147
malik,1373053,0.00043724646965064316
steed,1370082,0.0004363003595869151
kunst,1368737,0.0004358720465489769
uttar,1368670,0.0004358507105091688
omnia,1367333,0.0004354249450580734
rowed,1366327,0.00043510458601259697
groin,1365931,0.00043497848046388063
verdi,1365587,0.00043486893422964214
gulls,1364620,0.00043456099467002415
moder,1363475,0.00043419637130315486
goths,1361885,0.0004336900384181573
fidel,1360534,0.00043325981469008706
gower,1360174,0.0004331451732821631
whirl,1359052,0.00043278787422746675
ruddy,1358785,0.0004327028485165898
omits,1358230,0.0004325261096793737
campo,1357088,0.0004321624416575704
rover,1356305,0.00043191309659533576
colic,1356190,0.00043187647503447116
hoist,1355784,0.00043174718500220134
olsen,1354100,0.00043121091797180145
toned,1352103,0.00043057497660617877
gavin,1351328,0.00043032817913078687
poked,1350420,0.0004300390280241342
doves,1350252,0.0004299855287004364
hotly,1347076,0.00042897413672386264
mccoy,1347027,0.0004289585327544508
mango,1346231,0.00042870504786359664
ascii,1344515,0.00042815859048582575
atque,1340939,0.0004270198191671143
tenet,1340625,0.0004269198263835362
brunt,1340315,0.0004268211073933794
babel,1337741,0.00042600142132672304
mites,1337011,0.00042576895402732164
volga,1336989,0.00042576194816350407
slows,1336687,0.00042566577676019006
sonny,1335959,0.0004254339463574994
orion,1332856,0.0004244458011108658
macon,1332825,0.0004244359292118501
jails,1332693,0.0004243938940289447
kraft,1331339,0.00042396271495580843
liens,1330162,0.0004235879012415681
freak,1328817,0.00042315958820362995
siren,1327277,0.00042266917773639963
speck,1326676,0.00042247779027483764
rarer,1326348,0.00042237333921428473
taint,1325901,0.0004222309927994458
poise,1325612,0.00042213896122475123
olden,1322987,0.0004213030342919723
paget,1321589,0.0004208578434912009
nueva,1320991,0.000420667411374705
fiske,1320746,0.00042058939152764556
horde,1319862,0.00042030788318152116
vinci,1319535,0.00042020375056932356
chron,1315491,0.00041891594542031095
hodge,1313620,0.00041832012854746165
elegy,1313350,0.0004182341474915187
totem,1312063,0.0004178243044581905
anjou,1310928,0.00041746286557487464
messy,1306631,0.0004160944929919599
remit,1306003,0.00041589450742480366
slime,1303941,0.00041523786691608357
engel,1303653,0.0004151461537897444
brest,1303385,0.00041506080963051213
yukon,1302841,0.0004148875737252048
fries,1302467,0.00041476847404030596
braid,1302152,0.0004146681628083725
cocks,1300491,0.00041413922009014554
abram,1299266,0.0004137491208548487
grail,1297280,0.0004131166824211348
vigil,1296150,0.00041275683577959567
museo,1294876,0.0004123511325748869
boyer,1294376,0.0004121919083972147
flake,1293991,0.00041206930578040717
golgi,1293606,0.00041194670316359956
ached,1291932,0.0004114136206167531
casas,1291785,0.0004113668087085175
frock,1290486,0.00041095314429492516
rowan,1289368,0.0004105971190336502
cesar,1288790,0.00041041305588426113
login,1288705,0.00041038598777405687
studs,1286892,0.0004098086409058175
nymph,1286141,0.0004095694861909539
hyper,1284139,0.0004089319525835545
beaux,1283523,0.0004087357883966624
beets,1282512,0.00040841383710940924
julio,1281626,0.0004081316918665741
meier,1281548,0.00040810685289485726
hurst,1278755,0.00040721742663838047
kicks,1278485,0.00040713144558243746
porta,1277097,0.0004066894392652195
eerie,1276884,0.00040662160976553117
cours,1276534,0.00040651015284116064
tomas,1275232,0.0004060955330825023
cupid,1273097,0.00040541564584384206
waive,1273045,0.00040539908652936416
abate,1272889,0.00040534940858593044
dryer,1271770,0.00040499306487630005
redox,1270113,0.0004044653959514945
snout,1269601,0.0004043023503935582
darts,1268977,0.00040410363861982326
fuses,1268962,0.0004040988618944931
elgin,1268099,0.0004038240409638309
ticks,1267966,0.0004037816873325701
aries,1267202,0.000403538392789087
bushy,1266451,0.0004032992380742234
slits,1264536,0.00040268940947373895
mitch,1263773,0.0004024464333786112
avoir,1263266,0.00040228498006245164
pangs,1262429,0.0004020184387890284
marin,1262200,0.0004019455141156545
anima,1261703,0.0004017872452830484
alkyl,1260496,0.0004014028781181477
carte,1260341,0.00040135351862306937
tampa,1259862,0.00040120098186085943
salty,1258289,0.0004007000625979027
musee,1256917,0.00040026315145437024
duffy,1256019,0.00039997718483127104
huber,1256007,0.0003999733634510069
timor,1255253,0.00039973325339107726
wrung,1255043,0.0003996663792364549
avian,1255026,0.0003996609656144141
wasps,1254799,0.0003995886778377509
plumb,1254619,0.0003995313571337889
sneer,1252333,0.0003988033841934717
quill,1252072,0.00039872026917272684
allay,1251846,0.000398648299844419
juror,1251640,0.00039858269948321806
blink,1248124,0.0003974630350658273
ebony,1247921,0.0003973983900496924
fitch,1247240,0.0003971815267197029
madly,1246391,0.0003969111640660155
jihad,1245518,0.0003966331586517999
shane,1244050,0.00039616567646615433
cisco,1243411,0.0003959621879670893
butts,1242912,0.00039580328223777245
spicy,1242872,0.0003957905443035587
reese,1241120,0.00039523262278499537
abbas,1239663,0.00039476864353125865
azure,1238841,0.0003945068789831656
keyed,1238394,0.00039436453256832665
canes,1238295,0.0003943330061811475
libby,1237407,0.00039405022404160174
shews,1236928,0.0003938976872793918
fuchs,1236776,0.00039384928312937947
harem,1236607,0.00039379546535732625
pubic,1235990,0.0003935989827220788
inset,1235528,0.0003934518595819097
denny,1234144,0.0003930111270581131
voids,1233968,0.0003929550801475725
bravo,1231538,0.0003921812506440857
moins,1229698,0.00039159530567025203
hoofs,1227580,0.0003909208320536327
eaves,1226731,0.0003906504693999453
hagen,1224892,0.000390064842874467
firth,1224159,0.0003898314202299996
vodka,1223863,0.0003897371595168177
knapp,1223849,0.0003897327012398429
hades,1222980,0.0003894559696190486
anvil,1222943,0.00038944418702990086
vichy,1221957,0.0003891301969515313
schon,1220532,0.00038867640804516565
ernie,1218553,0.00038804619874993916
erwin,1218234,0.00038794461372458427
burgh,1217337,0.00038765896554984037
livre,1217321,0.0003876538703761549
loins,1216434,0.0003873714066849644
asses,1216003,0.000387234155443811
anova,1212060,0.0003859785135786882
ayres,1211635,0.0003858431730276668
gully,1210995,0.0003856393660802464
milne,1209645,0.00038520946080053154
plata,1207673,0.00038458148064379245
canst,1205265,0.00038381465700412326
paler,1205105,0.00038376370526726816
nosed,1204747,0.00038364970075605487
celle,1203900,0.0003833799749990782
lilac,1203707,0.00038331851446649675
camus,1203309,0.00038319177202106964
silky,1202560,0.00038295325420291675
lysis,1202472,0.0003829252307476464
solon,1202289,0.00038286695469861844
panes,1199887,0.00038210204174908124
hunts,1198520,0.0003816667228473255
heave,1197172,0.0003812374544643213
fours,1196101,0.0003808963962757475
cilia,1195110,0.00038058081395560126
primo,1191435,0.00037941051624971073
shove,1190985,0.0003792672144898057
oncol,1190945,0.00037925447655559196
unify,1190573,0.00037913601376740385
sheen,1190189,0.0003790137295989516
jammu,1189478,0.0003787873128183018
celts,1189405,0.00037876406608836164
haute,1188731,0.00037854943189685953
soaps,1187925,0.000378292762522452
algal,1187843,0.00037826664975731375
dixie,1186501,0.00037783929206444163
ellie,1186164,0.00037773197496869054
deane,1185322,0.0003774638414534906
pepys,1184926,0.00037733773590477423
leech,1184276,0.0003771307444738004
quran,1184192,0.0003771039948119515
benin,1181947,0.0003763890782542034
reyes,1181806,0.00037634417703609984
maude,1181529,0.0003762559668416695
crave,1180146,0.0003758155527662282
dandy,1178718,0.00037536080851479644
exalt,1177917,0.0003751057313821656
harms,1177343,0.00037492294202619796
prick,1176971,0.00037480447923800986
curie,1176512,0.00037465831144290677
annoy,1174521,0.00037402428076741613
vomit,1173800,0.00037379467950321286
longs,1173412,0.0003736711215413393
carta,1173043,0.0003735536140982172
butte,1172237,0.0003732969447238096
jiang,1171395,0.0003730288112086097
cello,1171025,0.00037291098531713225
cowan,1167867,0.00037190532541095476
feuds,1167839,0.00037189640885700514
chute,1167693,0.00037184991539712485
sykes,1167520,0.00037179482383165025
agile,1166639,0.0003715142708305919
colds,1166292,0.0003714037692512874
amity,1165974,0.0003713025026742879
budge,1165620,0.00037118977195649597
fleas,1165016,0.000370997429149868
chaff,1165015,0.00037099711070151265
eater,1161877,0.000369997819762442
johan,1161771,0.00036996406423677554
polio,1161537,0.00036988954732162496
bough,1161439,0.0003698583393828012
etude,1160760,0.0003696421129495224
upton,1159694,0.0003693026470027253
navel,1159619,0.00036927876337607444
susie,1159467,0.0003692303592260621
obeys,1158374,0.0003688822951736707
towed,1158154,0.00036881223653549496
epics,1157236,0.00036851990094528885
jared,1154584,0.0003676753759069156
rerum,1153148,0.0003672180840686411
ueber,1152228,0.00036692511158172426
valle,1151904,0.0003668219343145927
barre,1151798,0.0003667881787889262
khmer,1150684,0.00036643342732107256
sewed,1150407,0.0003663452171266422
anson,1150108,0.0003662500010683942
giddy,1147520,0.000365425856724763
tween,1145913,0.00036491411021772463
emory,1145063,0.0003646434291156819
moshe,1142911,0.00036395812825498086
aired,1142734,0.0003639017628960849
aback,1142546,0.00036384189460528016
gaudy,1141969,0.00036365814990424645
rayon,1140707,0.00036325626807980185
cobra,1140117,0.0003630683835501487
blest,1140060,0.00036305023199389405
plums,1138845,0.0003626633172421507
xerox,1137991,0.0003623913623466866
laval,1137588,0.0003622630276594828
raoul,1135680,0.0003616554281974858
serge,1134775,0.0003613672324358991
nizam,1134765,0.0003613640479523457
honda,1134606,0.00036131341466384595
cotta,1134235,0.00036119527032401315
swans,1133893,0.0003610863609864854
staid,1132999,0.00036080166815680755
marta,1132684,0.00036070135692487404
bosch,1132449,0.0003606265215613681
wraps,1132350,0.00036059499517418904
vagus,1129284,0.0003596186325167032
hover,1129185,0.00035958710612952414
toils,1128971,0.0003595189581814804
mainz,1127383,0.0003590132621931936
knoll,1127168,0.00035894479579679455
rupee,1126440,0.00035871296539410387
dingy,1125288,0.0003583461128887471
graze,1123316,0.0003577181327320081
bunny,1123206,0.0003576831034129202
melon,1122561,0.0003574777042237231
regan,1122320,0.00035740095817008506
posse,1122185,0.0003573579676421136
crypt,1121866,0.0003572563826167587
lorry,1121044,0.00035699461806866566
whims,1120213,0.0003567299874853745
rhone,1120044,0.0003566761697133213
husky,1119935,0.0003566414588425888
acton,1119928,0.00035663922970410135
loire,1119465,0.00035649178811557694
poona,1119120,0.00035638192343298314
tasty,1116946,0.0003556896167084645
ramus,1116917,0.0003556803817061595
veils,1116636,0.0003555908977183077
elude,1115748,0.00035530811557876193
alder,1115251,0.0003551498467461558
xxxix,1115141,0.0003551148174270679
banco,1115098,0.0003551011241477881
pharm,1115072,0.00035509284449054915
dries,1114919,0.00035504412189218146
bouts,1114562,0.0003549304358293235
roach,1114271,0.0003548377673579183
visas,1114206,0.00035481706821482095
volta,1114139,0.0003547957321750129
squid,1114116,0.00035478840786283994
nawab,1112857,0.00035438748138346137
spawn,1111784,0.0003540457862981769
arson,1111080,0.00035382159865601445
omnes,1109898,0.0003534451926999974
fugue,1109624,0.00035335793785063304
winch,1108723,0.0003530710158824678
foyer,1107463,0.00035266977095473387
admin,1107030,0.0003525318828168698
soups,1105450,0.00035202873441542566
hyman,1105315,0.0003519857438874542
tamed,1105181,0.00035194307180783807
duane,1104768,0.00035181155263708084
lowry,1103582,0.00035143387288764244
auden,1103148,0.00035129566630142295
ryder,1102925,0.00035122465231818116
moyen,1102179,0.0003509870898450943
lndia,1102131,0.00035097180432403776
mares,1101031,0.0003506215111331589
renin,1099561,0.00035015339205080276
nanny,1099435,0.0003501132675580293
piero,1097947,0.0003496394164052769
oiled,1096095,0.00034904965005117916
pinus,1094220,0.0003484525593849085
tiled,1093604,0.00034825639519801637
shank,1093289,0.0003481560839660829
roper,1092708,0.0003479710654716278
dalai,1092470,0.00034789527476305587
somme,1091715,0.0003476548462547709
thyme,1090740,0.0003473443591083101
pinto,1090669,0.00034732174927508066
setae,1088611,0.00034666638255978195
revel,1088384,0.0003465940947831188
werke,1088279,0.0003465606577058076
whips,1088148,0.00034651894097125754
zonal,1087426,0.0003462890212586989
calle,1086710,0.0003460610122362723
tamen,1086115,0.0003458715354648424
rivet,1085666,0.0003457285521532928
carla,1084449,0.0003453410005048387
paras,1083772,0.0003451254109682706
yells,1083382,0.0003450012161096863
damon,1081051,0.00034425891299337855
stirs,1080321,0.0003440264456939772
haley,1079622,0.0003438038502935915
chloe,1078770,0.0003435325322948381
